transaction_id,transaction_date,facility_name,department,spend_category,vendor_name,product_description,unit_price,quantity,total_amount,contract_type,ppi_flag
TXN-105072,2025-01-08,St. Joseph's University Hospital,Vascular,Vascular,BD,PICC Line Kit,474.78,1,474.78,GPO,True
TXN-100142,2025-01-08,Northside Community Hospital,Orthopedics,Orthopedics,NuVasive,Bone Cement (40g),397.07,1,397.07,GPO,True
TXN-101501,2025-01-09,St. Joseph's University Hospital,Biomedical Equipment,Biomedical Equipment,GE Healthcare,Surgical Table — Powered,58688.78,1,58688.78,Local,False
TXN-103945,2025-01-09,Valley Health System — Main Campus,Radiology,Radiology,Philips,Mammography QC Phantom,2070.69,1,2070.69,Local,False
TXN-100813,2025-01-09,Valley Health System — Main Campus,Orthopedics,Orthopedics,Medtronic,Revision Hip Stem Component,14975.0,4,59900.0,Off-Contract,True
TXN-102588,2025-01-09,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Teleflex,Scalpel — Disposable (box),385.23,3,1155.69,Off-Contract,False
TXN-104701,2025-01-09,Northside Community Hospital,Vascular,Vascular,Boston Scientific,Vascular Closure Device,619.29,2,1238.58,Local,True
TXN-102602,2025-01-10,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Medtronic,Drape — Surgical (case),860.45,2,1720.9,GPO,False
TXN-104304,2025-01-10,Northside Community Hospital,Clinical Engineering Services,Clinical Engineering Services,Philips,Firmware Update Service — Monitors,2935.72,2,5871.44,Off-Contract,False
TXN-105467,2025-01-10,St. Joseph's University Hospital,Other/Miscellaneous,Other/Miscellaneous,B.Braun,Sharps Container (case),574.75,3,1724.25,Local,False
TXN-104286,2025-01-10,St. Joseph's University Hospital,Clinical Engineering Services,Clinical Engineering Services,Sodexo,Biomedical Equipment Inspection,1769.8,5,8849.0,GPO,False
TXN-103407,2025-01-10,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,Smith+Nephew,Alginate Dressing (box),593.39,2,1186.78,Local,True
TXN-101816,2025-01-10,Northside Community Hospital,Surgical Supplies,Surgical Supplies,BD,Surgical Gloves — Sterile (case),565.02,5,2825.1,GPO,False
TXN-103377,2025-01-10,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,ConvaTec,NPWT Canister/Dressing Change Kit,940.93,4,3763.72,Off-Contract,True
TXN-101142,2025-01-10,Memorial Regional Medical Center,Biomedical Equipment,Biomedical Equipment,Medtronic,Fluid Warmer System,6000.0,2,12000.0,Off-Contract,True
TXN-101057,2025-01-10,Memorial Regional Medical Center,Orthopedics,Orthopedics,DePuy Synthes,Partial Knee Unicompartmental System,5808.64,1,5808.64,GPO,True
TXN-100182,2025-01-11,Memorial Regional Medical Center,Orthopedics,Orthopedics,Stryker,Revision Hip Stem Component,12576.83,3,37730.49,GPO,True
TXN-105384,2025-01-11,Memorial Regional Medical Center,Other/Miscellaneous,Other/Miscellaneous,Cardinal Health,Isolation Gown (case),746.57,2,1493.14,GPO,False
TXN-100517,2025-01-11,Valley Health System — Main Campus,Orthopedics,Orthopedics,Medtronic,Locking Plate System — Distal Radius,1881.38,1,1881.38,Off-Contract,True
TXN-105267,2025-01-11,Northside Community Hospital,Other/Miscellaneous,Other/Miscellaneous,Teleflex,Wheelchair — Standard,2549.85,11,28048.35,GPO,False
TXN-104515,2025-01-11,Memorial Regional Medical Center,Clinical Engineering Services,Clinical Engineering Services,Philips,On-Call Service Contract — Monthly,20295.65,1,20295.65,GPO,False
TXN-102117,2025-01-11,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,B.Braun,Surgical Gown — Sterile (case),725.15,2,1450.3,GPO,False
TXN-105002,2025-01-12,Northside Community Hospital,Vascular,Vascular,Abbott,Drug-Eluting Stent,7768.93,4,31075.72,GPO,False
TXN-103162,2025-01-12,Northside Community Hospital,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,Tissue Sealant — Fibrin (5mL),2154.5,1,2154.5,GPO,True
TXN-104224,2025-01-12,Riverside General Hospital,Clinical Engineering Services,Clinical Engineering Services,Philips,On-Call Service Contract — Monthly,15200.88,1,15200.88,GPO,False
TXN-103701,2025-01-12,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,Baxter,Tissue Sealant — Fibrin (5mL),1261.49,2,2522.98,GPO,True
TXN-100729,2025-01-12,Valley Health System — Main Campus,Orthopedics,Orthopedics,Smith+Nephew,Bone Cement (40g),167.42,3,502.26,GPO,True
TXN-104182,2025-01-12,Valley Health System — Main Campus,Radiology,Radiology,GE Healthcare,Mammography QC Phantom,1306.81,4,5227.24,GPO,False
TXN-101373,2025-01-12,Memorial Regional Medical Center,Biomedical Equipment,Biomedical Equipment,Siemens Healthineers,Sequential Compression Device,3515.89,1,3515.89,GPO,False
TXN-100201,2025-01-13,Valley Health System — Main Campus,Orthopedics,Orthopedics,Arthrex,ACL Reconstruction Graft System,4061.54,1,4061.54,GPO,True
TXN-100792,2025-01-13,Riverside General Hospital,Orthopedics,Orthopedics,DePuy Synthes,Shoulder Arthroplasty System,7584.05,4,30336.2,GPO,True
TXN-101458,2025-01-13,Memorial Regional Medical Center,Biomedical Equipment,Biomedical Equipment,Siemens Healthineers,Pulse Oximeter — Portable,705.84,1,705.84,Local,False
TXN-102484,2025-01-13,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,BD,Surgical Gloves — Sterile (case),362.25,4,1449.0,GPO,False
TXN-105289,2025-01-13,Memorial Regional Medical Center,Other/Miscellaneous,Other/Miscellaneous,BD,IV Pole — Rolling,1060.35,17,18025.95,GPO,False
TXN-103328,2025-01-13,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,Baxter,Alginate Dressing (box),486.84,6,2921.04,Off-Contract,False
TXN-100620,2025-01-14,St. Joseph's University Hospital,Orthopedics,Orthopedics,Zimmer Biomet,Bone Cement (40g),368.61,5,1843.05,Local,True
TXN-100469,2025-01-14,St. Joseph's University Hospital,Orthopedics,Orthopedics,Smith+Nephew,Cannulated Screw Set (6.5mm),804.24,1,804.24,Local,True
TXN-105326,2025-01-14,Memorial Regional Medical Center,Other/Miscellaneous,Other/Miscellaneous,Teleflex,Blood Pressure Cuff — Disposable (box),500.5,23,11511.5,Local,False
TXN-100099,2025-01-14,Memorial Regional Medical Center,Orthopedics,Orthopedics,Medtronic,Intramedullary Nail — Femoral,3748.27,3,11244.81,Off-Contract,True
TXN-103156,2025-01-14,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,Molnlycke,Bone Morphogenetic Protein Kit,25241.23,1,25241.23,Off-Contract,True
TXN-104652,2025-01-14,Memorial Regional Medical Center,Vascular,Vascular,Abbott,Introducer Sheath Set,335.46,3,1006.38,Local,False
TXN-101840,2025-01-14,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Specimen Container — Sterile (case),236.06,6,1416.36,GPO,False
TXN-101932,2025-01-15,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,Medtronic,Surgical Suture — Absorbable (box),712.52,16,11400.32,GPO,False
TXN-104746,2025-01-15,Memorial Regional Medical Center,Vascular,Vascular,Medtronic,Guidewire — Hydrophilic,249.53,3,748.59,GPO,True
TXN-102131,2025-01-15,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,BD,Scalpel — Disposable (box),329.27,5,1646.35,GPO,False
TXN-103860,2025-01-15,Northside Community Hospital,Radiology,Radiology,Siemens Healthineers,X-Ray Cassette — Digital DR Panel,7371.56,2,14743.12,Local,False
TXN-102112,2025-01-15,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,BD,Drape — Surgical (case),970.67,7,6794.69,GPO,False
TXN-100519,2025-01-15,Valley Health System — Main Campus,Orthopedics,Orthopedics,Medtronic,Intramedullary Nail — Tibial,2464.81,2,4929.62,GPO,True
TXN-102162,2025-01-15,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,BD,Scalpel — Disposable (box),290.9,9,2618.1,GPO,False
TXN-104852,2025-01-15,Valley Health System — Main Campus,Vascular,Vascular,Boston Scientific,Dialysis Catheter Kit,373.83,2,747.66,Off-Contract,False
TXN-100625,2025-01-16,St. Joseph's University Hospital,Orthopedics,Orthopedics,Medtronic,Primary Total Knee System,6204.92,4,24819.68,GPO,True
TXN-101053,2025-01-16,Memorial Regional Medical Center,Orthopedics,Orthopedics,Medtronic,Bone Cement (40g),423.29,2,846.58,Local,False
TXN-103912,2025-01-16,Memorial Regional Medical Center,Radiology,Radiology,Hologic,MRI Contrast Agent — Gadolinium (case),905.81,1,905.81,Off-Contract,False
TXN-102318,2025-01-16,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Cardinal Health,Surgical Gloves — Sterile (case),503.9,1,503.9,Off-Contract,False
TXN-102590,2025-01-16,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,Baxter,Surgical Gloves — Sterile (case),451.46,4,1805.84,GPO,False
TXN-101418,2025-01-16,Memorial Regional Medical Center,Biomedical Equipment,Biomedical Equipment,Philips,ECG Machine — 12-Lead,8164.92,3,24494.76,Off-Contract,False
TXN-102990,2025-01-16,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,Medtronic,Scalpel — Disposable (box),287.06,4,1148.24,GPO,False
TXN-105129,2025-01-16,Valley Health System — Main Campus,Other/Miscellaneous,Other/Miscellaneous,Sodexo,Exam Gloves — Nitrile (case),361.9,2,723.8,GPO,False
TXN-103269,2025-01-16,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,Foam Dressing — Adhesive (box),513.24,2,1026.48,GPO,True
TXN-101867,2025-01-16,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Medtronic,Specimen Container — Sterile (case),444.33,2,888.66,GPO,False
TXN-100876,2025-01-16,Riverside General Hospital,Orthopedics,Orthopedics,Smith+Nephew,Reverse Shoulder System,12068.86,5,60344.3,Local,True
TXN-103369,2025-01-16,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,KCI (3M+KCI),Skin Substitute — Bioengineered (per cm²),4084.95,1,4084.95,Off-Contract,True
TXN-101647,2025-01-17,Memorial Regional Medical Center,Biomedical Equipment,Biomedical Equipment,Agiliti,Surgical Table — Powered,75524.17,4,302096.68,Off-Contract,False
TXN-101975,2025-01-17,Northside Community Hospital,Surgical Supplies,Surgical Supplies,Baxter,Surgical Stapler — Linear,1586.11,6,9516.66,Off-Contract,False
TXN-104766,2025-01-18,Memorial Regional Medical Center,Vascular,Vascular,B.Braun,PTA Balloon Catheter,2487.53,5,12437.65,Off-Contract,False
TXN-101041,2025-01-18,Memorial Regional Medical Center,Orthopedics,Orthopedics,Zimmer Biomet,Bone Cement (40g),421.24,2,842.48,Local,True
TXN-100113,2025-01-18,St. Joseph's University Hospital,Orthopedics,Orthopedics,Zimmer Biomet,Surgical Power Drill — Ortho,4568.73,4,18274.92,GPO,True
TXN-103593,2025-01-18,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,NPWT Canister/Dressing Change Kit,630.79,1,630.79,Local,False
TXN-100690,2025-01-18,Valley Health System — Main Campus,Orthopedics,Orthopedics,Stryker,Primary Total Hip System,10990.64,1,10990.64,GPO,True
TXN-104881,2025-01-18,St. Joseph's University Hospital,Vascular,Vascular,Teleflex,Bare Metal Stent,3442.03,1,3442.03,Local,False
TXN-100990,2025-01-18,Memorial Regional Medical Center,Orthopedics,Orthopedics,Zimmer Biomet,Primary Total Knee System,8708.89,2,17417.78,GPO,True
TXN-105513,2025-01-18,Riverside General Hospital,Other/Miscellaneous,Other/Miscellaneous,BD,Face Mask — Surgical (case),158.24,2,316.48,Local,False
TXN-105549,2025-01-18,Riverside General Hospital,Other/Miscellaneous,Other/Miscellaneous,Cardinal Health,Face Mask — Surgical (case),216.6,1,216.6,Local,False
TXN-102043,2025-01-18,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,BD,Energy Device — Ultrasonic Shears,2821.21,2,5642.42,GPO,True
TXN-104508,2025-01-18,Valley Health System — Main Campus,Clinical Engineering Services,Clinical Engineering Services,GE Healthcare,Biomedical Equipment Inspection,2013.09,1,2013.09,Local,False
TXN-103552,2025-01-18,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,ConvaTec,Alginate Dressing (box),519.83,4,2079.32,Local,False
TXN-102337,2025-01-19,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Hemostatic Agent — Topical,1563.59,4,6254.36,Off-Contract,False
TXN-100858,2025-01-19,Riverside General Hospital,Orthopedics,Orthopedics,Stryker,Revision Hip Stem Component,7873.93,1,7873.93,Local,True
TXN-102854,2025-01-19,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,B.Braun,Surgical Stapler — Linear,1850.88,10,18508.8,GPO,False
TXN-100420,2025-01-19,St. Joseph's University Hospital,Orthopedics,Orthopedics,Zimmer Biomet,Locking Plate System — Distal Radius,1123.23,1,1123.23,GPO,True
TXN-104106,2025-01-19,Valley Health System — Main Campus,Radiology,Radiology,Canon Medical,MRI Contrast Agent — Gadolinium (case),1191.91,1,1191.91,GPO,False
TXN-105310,2025-01-19,Valley Health System — Main Campus,Other/Miscellaneous,Other/Miscellaneous,Cardinal Health,Linen — Disposable Underpads (case),530.07,1,530.07,Local,False
TXN-105420,2025-01-20,Valley Health System — Main Campus,Other/Miscellaneous,Other/Miscellaneous,Cardinal Health,Hand Sanitizer — Wall Mount (case),329.96,2,659.92,Local,False
TXN-100249,2025-01-20,St. Joseph's University Hospital,Orthopedics,Orthopedics,Stryker,Meniscal Repair Device,1452.29,3,4356.87,Off-Contract,True
TXN-104316,2025-01-20,Valley Health System — Main Campus,Clinical Engineering Services,Clinical Engineering Services,Sodexo,Firmware Update Service — Monitors,2184.59,1,2184.59,Local,False
TXN-102575,2025-01-20,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Teleflex,Surgical Drain — Closed Suction,441.85,12,5302.2,GPO,False
TXN-101110,2025-01-20,Valley Health System — Main Campus,Biomedical Equipment,Biomedical Equipment,BD,Ventilator — ICU,23128.51,2,46257.02,GPO,True
TXN-104704,2025-01-20,Riverside General Hospital,Vascular,Vascular,Teleflex,Vascular Closure Device,802.78,1,802.78,GPO,True
TXN-101799,2025-01-20,Northside Community Hospital,Surgical Supplies,Surgical Supplies,Baxter,Surgical Suture — Absorbable (box),853.59,1,853.59,GPO,False
TXN-104995,2025-01-21,Memorial Regional Medical Center,Vascular,Vascular,Abbott,Dialysis Catheter Kit,301.16,3,903.48,GPO,True
TXN-100639,2025-01-21,Valley Health System — Main Campus,Orthopedics,Orthopedics,Stryker,Cannulated Screw Set (6.5mm),597.13,3,1791.39,GPO,True
TXN-104935,2025-01-21,Northside Community Hospital,Vascular,Vascular,Medtronic,Vascular Closure Device,798.53,1,798.53,GPO,False
TXN-103074,2025-01-21,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,KCI (3M+KCI),Bone Graft Substitute — DBM Putty,5816.25,2,11632.5,GPO,False
TXN-102019,2025-01-21,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Baxter,Laparoscopic Trocar Set,2579.33,2,5158.66,GPO,True
TXN-102028,2025-01-21,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Cardinal Health,Irrigation Solution — 3L,166.42,1,166.42,Local,False
TXN-102895,2025-01-21,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Boston Scientific,Energy Device — Ultrasonic Shears,2093.15,22,46049.3,GPO,False
TXN-100040,2025-01-21,St. Joseph's University Hospital,Orthopedics,Orthopedics,DePuy Synthes,ACL Reconstruction Graft System,3398.23,1,3398.23,GPO,True
TXN-100127,2025-01-21,Valley Health System — Main Campus,Orthopedics,Orthopedics,Globus Medical,Partial Knee Unicompartmental System,7127.69,6,42766.14,GPO,False
TXN-100977,2025-01-21,Riverside General Hospital,Orthopedics,Orthopedics,DePuy Synthes,Partial Knee Unicompartmental System,4851.81,7,33962.67,Local,True
TXN-103004,2025-01-21,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Medtronic,Hemostatic Agent — Topical,1070.12,1,1070.12,GPO,False
TXN-102059,2025-01-21,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,B.Braun,Surgical Gown — Sterile (case),619.93,3,1859.79,GPO,False
TXN-102331,2025-01-21,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Teleflex,Scalpel — Disposable (box),294.39,17,5004.63,Local,False
TXN-103365,2025-01-22,Riverside General Hospital,Biologics & Wound Care,Biologics & Wound Care,Smith+Nephew,Alginate Dressing (box),526.74,1,526.74,GPO,False
TXN-104759,2025-01-22,Memorial Regional Medical Center,Vascular,Vascular,Medtronic,Drug-Eluting Stent,5813.74,3,17441.22,Off-Contract,True
TXN-104730,2025-01-22,St. Joseph's University Hospital,Vascular,Vascular,Teleflex,Peripheral Atherectomy Device,8733.52,2,17467.04,GPO,False
TXN-101040,2025-01-22,Valley Health System — Main Campus,Orthopedics,Orthopedics,Smith+Nephew,Intramedullary Nail — Tibial,3623.83,2,7247.66,GPO,True
TXN-105295,2025-01-22,St. Joseph's University Hospital,Other/Miscellaneous,Other/Miscellaneous,B.Braun,Isolation Gown (case),952.64,5,4763.2,Off-Contract,False
TXN-104807,2025-01-22,Northside Community Hospital,Vascular,Vascular,Medtronic,Guidewire — Hydrophilic,606.58,2,1213.16,Off-Contract,True
TXN-103427,2025-01-22,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,KCI (3M+KCI),Collagen Wound Dressing (box),798.94,3,2396.82,GPO,True
TXN-103623,2025-01-22,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,ConvaTec,Amniotic Membrane Allograft,4323.23,4,17292.92,Local,True
TXN-103180,2025-01-22,Northside Community Hospital,Biologics & Wound Care,Biologics & Wound Care,Molnlycke,Foam Dressing — Adhesive (box),305.0,1,305.0,Off-Contract,True
TXN-101624,2025-01-23,Riverside General Hospital,Biomedical Equipment,Biomedical Equipment,Medtronic,Suction Unit — Portable,2358.3,3,7074.9,Local,False
TXN-102724,2025-01-23,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Cardinal Health,Hemostatic Agent — Topical,940.09,4,3760.36,GPO,False
TXN-103095,2025-01-23,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,ConvaTec,NPWT Canister/Dressing Change Kit,1018.84,1,1018.84,Local,False
TXN-105254,2025-01-23,Riverside General Hospital,Other/Miscellaneous,Other/Miscellaneous,Sodexo,Exam Gloves — Nitrile (case),255.47,4,1021.88,GPO,False
